LevelingScore,Person,DateCollected,ImageType,GSCamera,PanelID,State,FilePath
3.0,Nicole,6.4.2026,STD,Rob2BCA-WPWU,,flat,data_new\3\{Leveling-3}P{Nicole}_D{6.4.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees_flat.png
3.0,Nicole,6.5.2026,STD,Rob2BCA-WPWU,,raw,data_new\3\{Leveling-3}P{Nicole}_D{6.5.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees (1).png
3.0,Nicole,6.5.2026,STD,Rob2BCA-WPWU,,raw,data_new\3\{Leveling-3}P{Nicole}_D{6.5.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees.png
3.0,Nicole,6.5.2026,STD,Rob2BCA-WPWU,,flat,data_new\3\{Leveling-3}P{Nicole}_D{6.5.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees_flat (1).png
3.0,Nicole,6.5.2026,STD,Rob2BCA-WPWU,,flat,data_new\3\{Leveling-3}P{Nicole}_D{6.5.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees_flat.png
3.0,Nicole,6.5.2026,STD,Rob2BDR-9F02,,raw,data_new\3\{Leveling-3}P{Nicole}_D{6.5.2026}_type(STD)_GS{Rob2BDR-9F02}_State{Raw}_0degrees (1).png
3.0,Nicole,6.5.2026,STD,Rob2BDR-9F02,,raw,data_new\3\{Leveling-3}P{Nicole}_D{6.5.2026}_type(STD)_GS{Rob2BDR-9F02}_State{Raw}_0degrees.png
3.0,Nicole,6.5.2026,STD,Rob2BDR-9F02,,flat,data_new\3\{Leveling-3}P{Nicole}_D{6.5.2026}_type(STD)_GS{Rob2BDR-9F02}_State{Raw}_0degrees_flat (1).png
3.0,Nicole,6.5.2026,STD,Rob2BDR-9F02,,flat,data_new\3\{Leveling-3}P{Nicole}_D{6.5.2026}_type(STD)_GS{Rob2BDR-9F02}_State{Raw}_0degrees_flat.png
3.0,Nicole,6.8.2026,STD,Rob2BDR-9F02,,raw,data_new\3\{Leveling-3}P{Nicole}_D{6.8.2026}_type(STD)_GS{Rob2BDR-9F02}_State{Raw}_0degrees (2).png
3.0,Nicole,6.8.2026,STD,Rob2BDR-9F02,,raw,data_new\3\{Leveling-3}P{Nicole}_D{6.8.2026}_type(STD)_GS{Rob2BDR-9F02}_State{Raw}_0degrees (3).png
3.0,Nicole,6.8.2026,STD,Rob2BDR-9F02,,flat,data_new\3\{Leveling-3}P{Nicole}_D{6.8.2026}_type(STD)_GS{Rob2BDR-9F02}_State{Raw}_0degrees_flat (2).png
3.0,Nicole,6.8.2026,STD,Rob2BDR-9F02,,flat,data_new\3\{Leveling-3}P{Nicole}_D{6.8.2026}_type(STD)_GS{Rob2BDR-9F02}_State{Raw}_0degrees_flat (3).png
3.0,Pride,6.4.2026,STD,Rob2BCA-WPWU,,raw,data_new\3\{Leveling-3}P{Pride}_D{6.4.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees (1).png
3.0,Pride,6.4.2026,STD,Rob2BCA-WPWU,,raw,data_new\3\{Leveling-3}P{Pride}_D{6.4.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees.png
3.0,Pride,6.4.2026,STD,Rob2BCA-WPWU,,flat,data_new\3\{Leveling-3}P{Pride}_D{6.4.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees_flat (1).png
3.0,Pride,6.4.2026,STD,Rob2BCA-WPWU,,flat,data_new\3\{Leveling-3}P{Pride}_D{6.4.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees_flat.png
4.0,Chase,6.2.2026,STD,Rob2BCA-WPWU,,flat,data_new\4\{Leveling-4}P{Chase}_D{6.2.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{FLAT}_0degrees_flat (1).png
4.0,Chase,6.2.2026,STD,Rob2BCA-WPWU,,flat,data_new\4\{Leveling-4}P{Chase}_D{6.2.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{FLAT}_0degrees_flat.png
4.0,Chase,6.2.2026,STD,Rob2BCA-WPWU,,raw,data_new\4\{Leveling-4}P{Chase}_D{6.2.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees (1).png
4.0,Chase,6.2.2026,STD,Rob2BCA-WPWU,,raw,data_new\4\{Leveling-4}P{Chase}_D{6.2.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees.png
4.0,Chase,6.3.2026,STD,Rob2BCA-WPWU,,raw,data_new\4\{Leveling-4}P{Chase}_D{6.3.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees.png
4.0,Chase,6.3.2026,STD,Rob2BCA-WPWU,,flat,data_new\4\{Leveling-4}P{Chase}_D{6.3.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees_flat.png
4.0,Chase,6.5.2026,STD,Rob2BDR-9F02,,raw,data_new\4\{Leveling-4}P{Chase}_D{6.5.2026}_type(STD)_GS{Rob2BDR-9F02}_State{Raw}_0degrees (1).png
4.0,Chase,6.5.2026,STD,Rob2BDR-9F02,,raw,data_new\4\{Leveling-4}P{Chase}_D{6.5.2026}_type(STD)_GS{Rob2BDR-9F02}_State{Raw}_0degrees.png
4.0,Chase,6.5.2026,STD,Rob2BDR-9F02,,flat,data_new\4\{Leveling-4}P{Chase}_D{6.5.2026}_type(STD)_GS{Rob2BDR-9F02}_State{Raw}_0degrees_flat (1).png
4.0,Chase,6.5.2026,STD,Rob2BDR-9F02,,flat,data_new\4\{Leveling-4}P{Chase}_D{6.5.2026}_type(STD)_GS{Rob2BDR-9F02}_State{Raw}_0degrees_flat.png
4.0,David,6.4.2026,STD,Rob2BCA-WPWU,,raw,data_new\4\{Leveling-4}P{David}_D{6.4.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees (1).png
4.0,David,6.4.2026,STD,Rob2BCA-WPWU,,raw,data_new\4\{Leveling-4}P{David}_D{6.4.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees.png
4.0,David,6.4.2026,STD,Rob2BCA-WPWU,,flat,data_new\4\{Leveling-4}P{David}_D{6.4.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees_flat (1).png
4.0,David,6.4.2026,STD,Rob2BCA-WPWU,,flat,data_new\4\{Leveling-4}P{David}_D{6.4.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees_flat.png
4.0,David,6.5.2026,STD,Rob2BCA-WPWU,,raw,data_new\4\{Leveling-4}P{David}_D{6.5.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees (1).png
4.0,David,6.5.2026,STD,Rob2BCA-WPWU,,raw,data_new\4\{Leveling-4}P{David}_D{6.5.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees.png
4.0,David,6.5.2026,STD,Rob2BCA-WPWU,,flat,data_new\4\{Leveling-4}P{David}_D{6.5.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees_flat (1).png
4.0,David,6.5.2026,STD,Rob2BCA-WPWU,,flat,data_new\4\{Leveling-4}P{David}_D{6.5.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees_flat.png
4.0,David,6.5.2026,STD,Rob2BDR-9F0Z,,raw,data_new\4\{Leveling-4}P{David}_D{6.5.2026}_type(STD)_GS{Rob2BDR-9F0Z}_State{Raw}_0degrees (1).png
4.0,David,6.5.2026,STD,Rob2BDR-9F0Z,,raw,data_new\4\{Leveling-4}P{David}_D{6.5.2026}_type(STD)_GS{Rob2BDR-9F0Z}_State{Raw}_0degrees.png
4.0,David,6.5.2026,STD,Rob2BDR-9F0Z,,flat,data_new\4\{Leveling-4}P{David}_D{6.5.2026}_type(STD)_GS{Rob2BDR-9F0Z}_State{Raw}_0degrees_flat (1).png
4.0,David,6.5.2026,STD,Rob2BDR-9F0Z,,flat,data_new\4\{Leveling-4}P{David}_D{6.5.2026}_type(STD)_GS{Rob2BDR-9F0Z}_State{Raw}_0degrees_flat.png
4.0,David,6.8.2026,STD,Rob2BDR-9F02,,raw,data_new\4\{Leveling-4}P{David}_D{6.8.2026}_type(STD)_GS{Rob2BDR-9F02}_State{Raw}_0degrees (1).png
4.0,David,6.8.2026,STD,Rob2BDR-9F02,,raw,data_new\4\{Leveling-4}P{David}_D{6.8.2026}_type(STD)_GS{Rob2BDR-9F02}_State{Raw}_0degrees.png
4.0,David,6.8.2026,STD,Rob2BDR-9F02,,flat,data_new\4\{Leveling-4}P{David}_D{6.8.2026}_type(STD)_GS{Rob2BDR-9F02}_State{Raw}_0degrees_flat (1).png
4.0,David,6.8.2026,STD,Rob2BDR-9F02,,flat,data_new\4\{Leveling-4}P{David}_D{6.8.2026}_type(STD)_GS{Rob2BDR-9F02}_State{Raw}_0degrees_flat.png
4.0,Nicole,6.4.2026,STD,Rob2BCA-WPWU,,raw,data_new\4\{Leveling-4}P{Nicole}_D{6.4.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees (1).png
4.0,Nicole,6.4.2026,STD,Rob2BCA-WPWU,,raw,data_new\4\{Leveling-4}P{Nicole}_D{6.4.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees.png
4.0,Nicole,6.4.2026,STD,Rob2BCA-WPWU,,flat,data_new\4\{Leveling-4}P{Nicole}_D{6.4.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees_flat (1).png
4.0,Nicole,6.4.2026,STD,Rob2BCA-WPWU,,flat,data_new\4\{Leveling-4}P{Nicole}_D{6.4.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees_flat.png
4.0,Nicole,6.5.2026,STD,Rob2BCA-WPWU,,raw,data_new\4\{Leveling-4}P{Nicole}_D{6.5.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees (1).png
4.0,Nicole,6.5.2026,STD,Rob2BCA-WPWU,,raw,data_new\4\{Leveling-4}P{Nicole}_D{6.5.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees.png
4.0,Nicole,6.5.2026,STD,Rob2BCA-WPWU,,flat,data_new\4\{Leveling-4}P{Nicole}_D{6.5.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees_flat (1).png
4.0,Nicole,6.5.2026,STD,Rob2BCA-WPWU,,flat,data_new\4\{Leveling-4}P{Nicole}_D{6.5.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees_flat.png
4.0,Nicole,6.5.2026,STD,Rob2BDR-9F02,,raw,data_new\4\{Leveling-4}P{Nicole}_D{6.5.2026}_type(STD)_GS{Rob2BDR-9F02}_State{Raw}_0degrees (1).png
4.0,Nicole,6.5.2026,STD,Rob2BDR-9F02,,raw,data_new\4\{Leveling-4}P{Nicole}_D{6.5.2026}_type(STD)_GS{Rob2BDR-9F02}_State{Raw}_0degrees.png
4.0,Nicole,6.5.2026,STD,Rob2BDR-9F02,,flat,data_new\4\{Leveling-4}P{Nicole}_D{6.5.2026}_type(STD)_GS{Rob2BDR-9F02}_State{Raw}_0degrees_flat (1).png
4.0,Nicole,6.5.2026,STD,Rob2BDR-9F02,,flat,data_new\4\{Leveling-4}P{Nicole}_D{6.5.2026}_type(STD)_GS{Rob2BDR-9F02}_State{Raw}_0degrees_flat.png
4.0,Nicole,6.8.2026,STD,Rob2BDR-9F02,,raw,data_new\4\{Leveling-4}P{Nicole}_D{6.8.2026}_type(STD)_GS{Rob2BDR-9F02}_State{Raw}_0degrees (2).png
4.0,Nicole,6.8.2026,STD,Rob2BDR-9F02,,raw,data_new\4\{Leveling-4}P{Nicole}_D{6.8.2026}_type(STD)_GS{Rob2BDR-9F02}_State{Raw}_0degrees (3).png
4.0,Nicole,6.8.2026,STD,Rob2BDR-9F02,,flat,data_new\4\{Leveling-4}P{Nicole}_D{6.8.2026}_type(STD)_GS{Rob2BDR-9F02}_State{Raw}_0degrees_flat (2).png
4.0,Nicole,6.8.2026,STD,Rob2BDR-9F02,,flat,data_new\4\{Leveling-4}P{Nicole}_D{6.8.2026}_type(STD)_GS{Rob2BDR-9F02}_State{Raw}_0degrees_flat (3).png
4.0,Pride,6.4.2026,STD,Rob2BCA-WPWU,,raw,data_new\4\{Leveling-4}P{Pride}_D{6.4.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees (1).png
4.0,Pride,6.4.2026,STD,Rob2BCA-WPWU,,raw,data_new\4\{Leveling-4}P{Pride}_D{6.4.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees.png
4.0,Pride,6.4.2026,STD,Rob2BCA-WPWU,,flat,data_new\4\{Leveling-4}P{Pride}_D{6.4.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees_flat (1).png
4.0,Pride,6.4.2026,STD,Rob2BCA-WPWU,,flat,data_new\4\{Leveling-4}P{Pride}_D{6.4.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees_flat.png
5.0,Chase,6.2.2026,STD,Rob23CX-WPUA,,raw,data_new\5\{Leveling-5}P{Chase}_D{6.2.2026}_type(STD)_GS{Rob23CX-WPUA}_State{Raw}_0degrees (1).png
5.0,Chase,6.2.2026,STD,Rob23CX-WPUA,,raw,data_new\5\{Leveling-5}P{Chase}_D{6.2.2026}_type(STD)_GS{Rob23CX-WPUA}_State{Raw}_0degrees.png
5.0,Chase,6.2.2026,STD,Rob23CX-WPUA,,flat,data_new\5\{Leveling-5}P{Chase}_D{6.2.2026}_type(STD)_GS{Rob23CX-WPUA}_State{Raw}_0degrees_flat (1).png
5.0,Chase,6.2.2026,STD,Rob23CX-WPUA,,flat,data_new\5\{Leveling-5}P{Chase}_D{6.2.2026}_type(STD)_GS{Rob23CX-WPUA}_State{Raw}_0degrees_flat.png
5.0,Chase,6.3.2026,STD,Rob2BCA-WPWU,,raw,data_new\5\{Leveling-5}P{Chase}_D{6.3.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees.png
5.0,Chase,6.3.2026,STD,Rob2BCA-WPWU,,flat,data_new\5\{Leveling-5}P{Chase}_D{6.3.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees_flat.png
5.0,Chase,6.5.2026,STD,Rob2BDR-9F02,,raw,data_new\5\{Leveling-5}P{Chase}_D{6.5.2026}_type(STD)_GS{Rob2BDR-9F02}_State{Raw}_0degrees (1).png
5.0,Chase,6.5.2026,STD,Rob2BDR-9F02,,raw,data_new\5\{Leveling-5}P{Chase}_D{6.5.2026}_type(STD)_GS{Rob2BDR-9F02}_State{Raw}_0degrees.png
5.0,Chase,6.5.2026,STD,Rob2BDR-9F02,,flat,data_new\5\{Leveling-5}P{Chase}_D{6.5.2026}_type(STD)_GS{Rob2BDR-9F02}_State{Raw}_0degrees_flat (1).png
5.0,Chase,6.5.2026,STD,Rob2BDR-9F02,,flat,data_new\5\{Leveling-5}P{Chase}_D{6.5.2026}_type(STD)_GS{Rob2BDR-9F02}_State{Raw}_0degrees_flat.png
5.0,David,6.4.2026,STD,Rob2BCA-WPWU,,raw,data_new\5\{Leveling-5}P{David}_D{6.4.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees (1).png
5.0,David,6.4.2026,STD,Rob2BCA-WPWU,,raw,data_new\5\{Leveling-5}P{David}_D{6.4.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees.png
5.0,David,6.4.2026,STD,Rob2BCA-WPWU,,flat,data_new\5\{Leveling-5}P{David}_D{6.4.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees_flat (1).png
5.0,David,6.4.2026,STD,Rob2BCA-WPWU,,flat,data_new\5\{Leveling-5}P{David}_D{6.4.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees_flat.png
5.0,David,6.5.2026,STD,Rob2BCA-WPWU,,raw,data_new\5\{Leveling-5}P{David}_D{6.5.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees (1).png
5.0,David,6.5.2026,STD,Rob2BCA-WPWU,,raw,data_new\5\{Leveling-5}P{David}_D{6.5.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees.png
5.0,David,6.5.2026,STD,Rob2BCA-WPWU,,flat,data_new\5\{Leveling-5}P{David}_D{6.5.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees_flat (1).png
5.0,David,6.5.2026,STD,Rob2BCA-WPWU,,flat,data_new\5\{Leveling-5}P{David}_D{6.5.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees_flat.png
5.0,David,6.5.2026,STD,Rob2BDR-9F0Z,,raw,data_new\5\{Leveling-5}P{David}_D{6.5.2026}_type(STD)_GS{Rob2BDR-9F0Z}_State{Raw}_0degrees (1).png
5.0,David,6.5.2026,STD,Rob2BDR-9F0Z,,raw,data_new\5\{Leveling-5}P{David}_D{6.5.2026}_type(STD)_GS{Rob2BDR-9F0Z}_State{Raw}_0degrees.png
5.0,David,6.5.2026,STD,Rob2BDR-9F0Z,,flat,data_new\5\{Leveling-5}P{David}_D{6.5.2026}_type(STD)_GS{Rob2BDR-9F0Z}_State{Raw}_0degrees_flat (1).png
5.0,David,6.5.2026,STD,Rob2BDR-9F0Z,,flat,data_new\5\{Leveling-5}P{David}_D{6.5.2026}_type(STD)_GS{Rob2BDR-9F0Z}_State{Raw}_0degrees_flat.png
5.0,David,6.8.2026,STD,Rob2BDR-9F02,,raw,data_new\5\{Leveling-5}P{David}_D{6.8.2026}_type(STD)_GS{Rob2BDR-9F02}_State{Raw}_0degrees (1).png
5.0,David,6.8.2026,STD,Rob2BDR-9F02,,raw,data_new\5\{Leveling-5}P{David}_D{6.8.2026}_type(STD)_GS{Rob2BDR-9F02}_State{Raw}_0degrees.png
5.0,David,6.8.2026,STD,Rob2BDR-9F02,,flat,data_new\5\{Leveling-5}P{David}_D{6.8.2026}_type(STD)_GS{Rob2BDR-9F02}_State{Raw}_0degrees_flat (1).png
5.0,David,6.8.2026,STD,Rob2BDR-9F02,,flat,data_new\5\{Leveling-5}P{David}_D{6.8.2026}_type(STD)_GS{Rob2BDR-9F02}_State{Raw}_0degrees_flat.png
5.0,Nicole,6.4.2026,STD,Rob2BCA-WPWU,,raw,data_new\5\{Leveling-5}P{Nicole}_D{6.4.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees (1).png
5.0,Nicole,6.4.2026,STD,Rob2BCA-WPWU,,raw,data_new\5\{Leveling-5}P{Nicole}_D{6.4.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees.png
5.0,Nicole,6.4.2026,STD,Rob2BCA-WPWU,,flat,data_new\5\{Leveling-5}P{Nicole}_D{6.4.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees_flat (1).png
5.0,Nicole,6.4.2026,STD,Rob2BCA-WPWU,,flat,data_new\5\{Leveling-5}P{Nicole}_D{6.4.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees_flat.png
5.0,Nicole,6.5.2026,STD,Rob2BCA-WPWU,,raw,data_new\5\{Leveling-5}P{Nicole}_D{6.5.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees (1).png
5.0,Nicole,6.5.2026,STD,Rob2BCA-WPWU,,raw,data_new\5\{Leveling-5}P{Nicole}_D{6.5.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees.png
5.0,Nicole,6.5.2026,STD,Rob2BCA-WPWU,,flat,data_new\5\{Leveling-5}P{Nicole}_D{6.5.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees_flat (1).png
5.0,Nicole,6.5.2026,STD,Rob2BCA-WPWU,,flat,data_new\5\{Leveling-5}P{Nicole}_D{6.5.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees_flat.png
5.0,Nicole,6.5.2026,STD,Rob2BDR-9F02,,raw,data_new\5\{Leveling-5}P{Nicole}_D{6.5.2026}_type(STD)_GS{Rob2BDR-9F02}_State{Raw}_0degrees (1).png
5.0,Nicole,6.5.2026,STD,Rob2BDR-9F02,,raw,data_new\5\{Leveling-5}P{Nicole}_D{6.5.2026}_type(STD)_GS{Rob2BDR-9F02}_State{Raw}_0degrees.png
5.0,Nicole,6.5.2026,STD,Rob2BDR-9F02,,flat,data_new\5\{Leveling-5}P{Nicole}_D{6.5.2026}_type(STD)_GS{Rob2BDR-9F02}_State{Raw}_0degrees_flat (1).png
5.0,Nicole,6.5.2026,STD,Rob2BDR-9F02,,flat,data_new\5\{Leveling-5}P{Nicole}_D{6.5.2026}_type(STD)_GS{Rob2BDR-9F02}_State{Raw}_0degrees_flat.png
5.0,Nicole,6.8.2026,STD,Rob2BDR-9F02,,raw,data_new\5\{Leveling-5}P{Nicole}_D{6.8.2026}_type(STD)_GS{Rob2BDR-9F02}_State{Raw}_0degrees (2).png
5.0,Nicole,6.8.2026,STD,Rob2BDR-9F02,,raw,data_new\5\{Leveling-5}P{Nicole}_D{6.8.2026}_type(STD)_GS{Rob2BDR-9F02}_State{Raw}_0degrees (3).png
5.0,Nicole,6.8.2026,STD,Rob2BDR-9F02,,flat,data_new\5\{Leveling-5}P{Nicole}_D{6.8.2026}_type(STD)_GS{Rob2BDR-9F02}_State{Raw}_0degrees_flat (2).png
5.0,Nicole,6.8.2026,STD,Rob2BDR-9F02,,flat,data_new\5\{Leveling-5}P{Nicole}_D{6.8.2026}_type(STD)_GS{Rob2BDR-9F02}_State{Raw}_0degrees_flat (3).png
5.0,Pride,6.4.2026,STD,Rob2BCA-WPWU,,raw,data_new\5\{Leveling-5}P{Pride}_D{6.4.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees (2).png
5.0,Pride,6.4.2026,STD,Rob2BCA-WPWU,,raw,data_new\5\{Leveling-5}P{Pride}_D{6.4.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees.png
5.0,Pride,6.4.2026,STD,Rob2BCA-WPWU,,flat,data_new\5\{Leveling-5}P{Pride}_D{6.4.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees_flat (2).png
5.0,Pride,6.4.2026,STD,Rob2BCA-WPWU,,flat,data_new\5\{Leveling-5}P{Pride}_D{6.4.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees_flat.png
6.0,Chase,6.2.2026,STD,Rob23CX-WPUA,,raw,data_new\6\{Leveling-6}P{Chase}_D{6.2.2026}_type(STD)_GS{Rob23CX-WPUA}_State{Flat}_0degrees.png
6.0,Chase,6.2.2026,STD,Rob23CX-WPUA,,raw,data_new\6\{Leveling-6}P{Chase}_D{6.2.2026}_type(STD)_GS{Rob23CX-WPUA}_State{Raw}_0degrees (1).png
6.0,Chase,6.2.2026,STD,Rob23CX-WPUA,,raw,data_new\6\{Leveling-6}P{Chase}_D{6.2.2026}_type(STD)_GS{Rob23CX-WPUA}_State{Raw}_0degrees.png
6.0,Chase,6.2.2026,STD,Rob23CX-WPUA,,flat,data_new\6\{Leveling-6}P{Chase}_D{6.2.2026}_type(STD)_GS{Rob23CX-WPUA}_State{Raw}_0degrees_flat.png
6.0,Chase,6.3.2026,STD,Rob2BCA-WPWU,,raw,data_new\6\{Leveling-6}P{Chase}_D{6.3.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees (1).png
6.0,Chase,6.3.2026,STD,Rob2BCA-WPWU,,raw,data_new\6\{Leveling-6}P{Chase}_D{6.3.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees.png
6.0,Chase,6.3.2026,STD,Rob2BCA-WPWU,,flat,data_new\6\{Leveling-6}P{Chase}_D{6.3.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees_flat (1).png
6.0,Chase,6.3.2026,STD,Rob2BCA-WPWU,,flat,data_new\6\{Leveling-6}P{Chase}_D{6.3.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees_flat.png
6.0,Chase,6.5.2026,STD,Rob2BDR-9F02,,raw,data_new\6\{Leveling-6}P{Chase}_D{6.5.2026}_type(STD)_GS{Rob2BDR-9F02}_State{Raw}_0degrees (1).png
6.0,Chase,6.5.2026,STD,Rob2BDR-9F02,,raw,data_new\6\{Leveling-6}P{Chase}_D{6.5.2026}_type(STD)_GS{Rob2BDR-9F02}_State{Raw}_0degrees.png
6.0,Chase,6.5.2026,STD,Rob2BDR-9F02,,flat,data_new\6\{Leveling-6}P{Chase}_D{6.5.2026}_type(STD)_GS{Rob2BDR-9F02}_State{Raw}_0degrees_flat (1).png
6.0,Chase,6.5.2026,STD,Rob2BDR-9F02,,flat,data_new\6\{Leveling-6}P{Chase}_D{6.5.2026}_type(STD)_GS{Rob2BDR-9F02}_State{Raw}_0degrees_flat.png
6.0,David,6.4.2026,STD,Rob2BCA-WPWU,,raw,data_new\6\{Leveling-6}P{David}_D{6.4.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees (1).png
6.0,David,6.4.2026,STD,Rob2BCA-WPWU,,raw,data_new\6\{Leveling-6}P{David}_D{6.4.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees.png
6.0,David,6.4.2026,STD,Rob2BCA-WPWU,,flat,data_new\6\{Leveling-6}P{David}_D{6.4.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees_flat (1).png
6.0,David,6.4.2026,STD,Rob2BCA-WPWU,,flat,data_new\6\{Leveling-6}P{David}_D{6.4.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees_flat.png
6.0,David,6.5.2026,STD,Rob2BCA-WPWU,,raw,data_new\6\{Leveling-6}P{David}_D{6.5.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees (1).png
6.0,David,6.5.2026,STD,Rob2BCA-WPWU,,raw,data_new\6\{Leveling-6}P{David}_D{6.5.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees.png
6.0,David,6.5.2026,STD,Rob2BCA-WPWU,,flat,data_new\6\{Leveling-6}P{David}_D{6.5.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees_flat (1).png
6.0,David,6.5.2026,STD,Rob2BCA-WPWU,,flat,data_new\6\{Leveling-6}P{David}_D{6.5.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees_flat.png
6.0,David,6.5.2026,STD,Rob2BDR-9F0Z,,raw,data_new\6\{Leveling-6}P{David}_D{6.5.2026}_type(STD)_GS{Rob2BDR-9F0Z}_State{Raw}_0degrees (1).png
6.0,David,6.5.2026,STD,Rob2BDR-9F0Z,,raw,data_new\6\{Leveling-6}P{David}_D{6.5.2026}_type(STD)_GS{Rob2BDR-9F0Z}_State{Raw}_0degrees.png
6.0,David,6.5.2026,STD,Rob2BDR-9F0Z,,flat,data_new\6\{Leveling-6}P{David}_D{6.5.2026}_type(STD)_GS{Rob2BDR-9F0Z}_State{Raw}_0degrees_flat (1).png
6.0,David,6.5.2026,STD,Rob2BDR-9F0Z,,flat,data_new\6\{Leveling-6}P{David}_D{6.5.2026}_type(STD)_GS{Rob2BDR-9F0Z}_State{Raw}_0degrees_flat.png
